1499.0;320.0
1499.0;335.0
1499.0;351.0
1499.0;365.0
1499.0;380.0
1499.0;393.0
1499.0;409.0
1499.0;428.0
1499.0;442.0
1499.0;458.0
1499.0;476.0
1499.0;493.0
1499.0;509.0
1499.0;525.0
1499.0;544.0
1499.0;561.0
1499.0;577.0
1499.0;594.0
1499.0;612.0
1499.0;630.0
1499.0;648.0
1499.0;666.0
1499.0;684.0
1499.0;704.0
1499.0;721.0
1499.0;740.0
1499.0;761.0
1499.0;783.0
1499.0;796.0
1499.0;816.0
1499.0;837.0
1499.0;910.0
1499.0;931.0
1499.0;960.0
1499.0;985.0
1499.0;1010.0
1499.0;1036.0
1499.0;1065.0
1499.0;1049.0
1499.0;1058.0
1499.0;1153.0
1499.0;1175.0
1499.0;1200.0
1499.0;1230.0
1499.0;1257.0
1499.0;1286.0
1499.0;1327.0
1499.0;1343.0
1499.0;1388.0
1499.0;1419.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1499.0;1498.0
1141.0;506.0
1394.0;1498.0
1341.0;1498.0
1293.0;1498.0
1245.0;1498.0
1196.0;1498.0
1165.0;1498.0
1124.0;1498.0
1056.0;1498.0
t
